Unnamed: 0,retirobaixo,tresmarias,queimado,peixeangelical,serradamesa,sobradinho,itaparica,tucurui,pamx,xingo,canabrava,saosalvador,estreito,lajeado
545,241.59,18699.686920139786,554.2290369374953,2741.0,46692.14776216271,32670.307210817748,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
546,241.59,18080.405720045062,540.305323939886,2741.0,45560.02120932424,29713.150588256554,10782.0,48521.83180183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
547,241.59,17520.118249261064,518.4004923466647,2741.0,44310.86454691729,26245.10410861728,10782.0,44631.99552727244,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
548,241.59,17366.461051591283,497.2305335728073,2741.0,43170.31710572481,23213.42536186169,10782.0,40119.83962133087,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
549,241.59,17276.80647505725,477.95500368589626,2741.0,42278.68613438095,21529.364305167685,10782.0,37975.302761465246,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
550,241.59,18623.045115995825,516.1533281381861,2741.0,42667.50032259414,22781.66878324515,10782.0,39252.62251066491,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
551,241.59,19528.0,557.0,2741.0,44474.35101516821,33173.991749668705,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
552,241.59,19528.0,557.0,2741.0,47768.97361947277,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
553,241.59,19528.0,557.0,2741.0,52728.547677467504,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
554,241.59,19528.0,557.0,2741.0,53529.45430845671,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
555,241.59,19528.0,557.0,2741.0,54366.044138978206,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
556,241.59,19393.42856433131,557.0,2741.0,54234.28202835583,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
557,241.59,19152.58862793497,557.0,2741.0,53753.148530510574,33393.47521081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
558,241.59,18692.780857998045,557.0,2741.0,52907.82088261955,31214.20510925309,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
559,241.59,18230.14710258784,557.0,2741.0,51857.67998400398,28205.709011172985,10782.0,48488.067916919776,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
560,241.59,17818.178911194515,550.7968422142803,2741.0,50802.707184883766,24940.14331175205,10782.0,45083.6393699214,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
561,241.59,17347.414238660505,555.1491311719637,2741.0,50043.766217586366,22426.96523823773,10782.0,43154.116931889366,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
562,241.59,17975.59586872407,557.0,2741.0,49581.05734338582,21817.590510116745,10782.0,43078.93622654127,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
563,241.59,19274.598400263945,557.0,2741.0,50492.18908200317,27021.2521993681,10782.0,49444.44381887194,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
564,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
565,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
566,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
567,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
568,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
569,241.59,19528.0,557.0,2741.0,54185.51927120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
570,241.59,19337.724854478947,557.0,2741.0,53601.65771468061,33089.56284423972,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
571,241.59,19055.75209100223,557.0,2741.0,52731.88517896005,31389.489074175304,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
572,241.59,18675.55352541849,557.0,2741.0,51726.28245390779,28762.417171872865,10782.0,48115.30444094029,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
573,241.59,18551.52703530496,557.0,2741.0,51019.43829540738,27395.50472042329,10782.0,45862.350487545315,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
574,241.59,19103.30669168199,557.0,2741.0,50565.94076078794,28166.83582784156,10782.0,44420.97197957609,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
575,241.59,19528.0,557.0,2741.0,51280.6190235904,34116.0,10782.0,49298.612517065936,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
576,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
577,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
578,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
579,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
580,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
581,241.59,19528.0,557.0,2741.0,54260.68727120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
582,241.59,19528.0,557.0,2741.0,53722.18081726077,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
583,241.59,19528.0,557.0,2741.0,52927.09506583912,33709.58673496161,10782.0,49120.17031691977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
584,241.59,19528.0,557.0,2741.0,52146.44034113254,33222.4382945284,10782.0,48205.941572059404,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
585,241.59,19528.0,557.0,2741.0,51347.85569138061,32747.85240558658,10782.0,47551.84926301869,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
586,241.59,19528.0,557.0,2741.0,51096.14219731597,34116.0,10782.0,50246.4230612439,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
587,241.59,19528.0,557.0,2741.0,51063.0425579651,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
588,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
589,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
590,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
591,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
592,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
593,241.59,19528.0,557.0,2741.0,54356.59127120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
594,241.59,19528.0,557.0,2741.0,53930.35051272236,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
595,241.59,19462.55932492187,557.0,2741.0,53204.36883384318,33511.38513496161,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
596,241.59,19268.075433313046,557.0,2741.0,52459.20931787596,32082.928373387425,10782.0,48911.048440940285,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
597,241.59,18955.59290678906,557.0,2741.0,51729.75809245014,31146.654371829944,10782.0,47645.16353087775,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
598,241.59,19528.0,557.0,2741.0,51819.73087802974,32669.19187945456,10782.0,48540.69550282008,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
599,241.59,19528.0,557.0,2741.0,54300.9557011367,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
600,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
601,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
602,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
603,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
604,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
605,241.59,19528.0,557.0,2741.0,54325.48727120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
606,241.59,19246.65925447895,557.0,2741.0,53829.681816152726,33386.86524423972,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
607,241.59,18972.924711334854,557.0,2741.0,53058.42599292084,31817.19101782675,10782.0,49077.315916919775,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
608,241.59,18512.56315674716,557.0,2741.0,52101.140218234366,29581.71946370753,10782.0,46605.34355072332,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
609,241.59,19205.72137640273,557.0,2741.0,51803.48931945577,29119.854337138044,10782.0,43947.637424539644,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
610,241.59,19528.0,557.0,2741.0,53220.4774817962,34116.0,10782.0,49588.84892141345,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
611,241.59,19528.0,557.0,2741.0,53962.05907448203,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
612,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
613,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
614,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
615,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
616,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
617,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
618,241.59,19528.0,557.0,2741.0,54064.72190361127,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
619,241.59,19521.48412492187,557.0,2741.0,53461.60059984118,33216.761134961605,10782.0,49519.25191691977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
620,241.59,19427.959491042548,557.0,2741.0,52770.13424411407,31580.25384903551,10782.0,47798.46013011398,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
621,241.59,19528.0,557.0,2741.0,52345.51627249995,30148.73519511652,10782.0,46920.02483345888,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
622,241.59,19528.0,557.0,2741.0,52022.61820390491,29365.66002126237,10782.0,45984.513603433414,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
623,241.59,19528.0,557.0,2741.0,51900.24273400193,31266.92514178069,10782.0,44100.26037652613,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
624,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
625,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
626,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
627,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
628,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
629,241.59,19528.0,557.0,2741.0,54372.14327120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
630,241.59,19528.0,557.0,2741.0,53897.65444366282,34116.0,10782.0,49938.70540183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
631,241.59,19528.0,557.0,2741.0,53144.9728272526,33171.22833496161,10782.0,47642.80805368327,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
632,241.59,19528.0,557.0,2741.0,52301.48744815395,31159.97516377109,10782.0,44363.74202133795,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
633,241.59,19528.0,557.0,2741.0,51735.67355653279,30896.892621939383,10782.0,41361.269382705425,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
634,241.59,19528.0,557.0,2741.0,51812.67923499107,34116.0,10782.0,41302.5124206623,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
635,241.59,19528.0,557.0,2741.0,53948.39724322433,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
636,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
637,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
638,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
639,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
640,241.59,19528.0,557.0,2741.0,54144.98222432689,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
641,241.59,19382.696820331308,557.0,2741.0,53479.99046269,33481.603210817746,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
642,241.59,18991.91891486592,557.0,2741.0,52546.913966951455,31480.29093473916,10782.0,49161.96940183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
643,241.59,18550.02165697138,557.0,2741.0,51470.89806724475,28744.877797936228,10782.0,45963.29149775752,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
644,241.59,18541.64929585835,557.0,2741.0,50453.296633311365,26394.830857443245,10782.0,42699.03956022149,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
645,241.59,18490.16348730379,557.0,2741.0,49780.617226837305,24286.13260466616,10782.0,38908.91258847071,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
646,241.59,18676.532969792013,557.0,2741.0,49090.12261644215,24187.55950990576,10782.0,36978.1819365933,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
647,241.59,19528.0,557.0,2741.0,48799.113975185566,32058.783532312373,10782.0,36409.87636131403,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
648,241.59,19528.0,557.0,2741.0,54388.770727330906,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
649,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
650,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
651,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
652,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
653,241.59,19528.0,557.0,2741.0,54107.75927120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
654,241.59,19528.0,557.0,2741.0,53478.54846259575,32813.68764423972,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
655,241.59,19470.59452492187,557.0,2741.0,52601.05506538495,30586.35528256659,10782.0,48319.32871691977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
656,241.59,19470.493029172547,557.0,2741.0,51585.456014736286,28102.668296060805,10782.0,44731.05771473509,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
657,241.59,19528.0,557.0,2741.0,50910.9780289616,26812.010663965983,10782.0,43570.770464379006,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
658,241.59,19528.0,557.0,2741.0,50615.72162563553,27838.30024727181,10782.0,47940.05294441124,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
659,241.59,19528.0,557.0,2741.0,53092.739854806045,33962.148974275624,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
660,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
661,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
662,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
663,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
664,241.59,19528.0,557.0,2741.0,54147.66062432689,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
665,241.59,19468.232820331308,557.0,2741.0,53508.58365620395,33364.96321081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
666,241.59,19371.85613942404,557.0,2741.0,52620.97328769305,31558.474249209303,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
667,241.59,19309.43653778415,557.0,2741.0,51627.8016758531,29279.45756480482,10782.0,47855.96551691977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
668,241.59,18889.78690999152,553.3888422142803,2741.0,50516.44940037759,26548.96979097372,10782.0,44828.08552641113,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
669,241.59,18251.15293395533,557.0,2741.0,49626.7198259265,23745.25966092981,10782.0,44452.422689488245,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
670,241.59,17945.284773619533,553.4980689705345,2741.0,48832.72638331314,22171.6205486026,10782.0,45338.90466725837,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
671,241.59,19332.70711469193,557.0,2741.0,48541.95904477527,24686.537834492767,10782.0,47213.11671533383,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
672,241.59,19528.0,557.0,2741.0,48777.674756696746,32903.27181562474,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
673,241.59,19528.0,557.0,2741.0,48811.54805251403,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
674,241.59,19528.0,557.0,2741.0,49868.56054223775,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
675,241.59,19528.0,557.0,2741.0,50132.27079211185,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
676,241.59,19528.0,557.0,2741.0,49698.42550968159,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
677,241.59,19346.408820331308,557.0,2741.0,48870.71333042701,33043.55521081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
678,241.59,19022.686011569407,557.0,2741.0,47768.60105953296,30816.646691957165,10782.0,47260.30540183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
679,241.59,18524.47210575208,550.8981416866018,2741.0,46516.795662254575,27508.282739851424,10782.0,43204.15194568452,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
680,241.59,18067.743763400573,537.021477881409,2741.0,45245.805245527685,23968.383370638578,10775.200434521885,38532.8060344691,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
681,241.59,17792.075028442072,530.7982037168653,2741.0,44206.27863309316,20866.79884508107,10782.0,34087.09908885019,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
682,241.59,17771.797473235878,557.0,2741.0,43791.87509084213,19900.6921534297,10782.0,31473.36771291199,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
683,241.59,19528.0,557.0,2741.0,45528.01900403462,27385.548004625885,10782.0,40314.345090453804,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
684,241.59,19528.0,557.0,2741.0,46521.15459869696,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
685,241.59,19528.0,557.0,2741.0,48293.55317522132,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
686,241.59,19528.0,557.0,2741.0,51991.68349460043,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
687,241.59,19528.0,557.0,2741.0,53142.98900328903,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
688,241.59,19425.56936433131,557.0,2741.0,53090.65379211468,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
689,241.59,19130.20924225578,557.0,2741.0,52663.56343596488,33079.84321081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
690,241.59,18611.53652041943,557.0,2741.0,51855.58339064178,30750.541082712985,10782.0,50161.01260183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
691,241.59,18108.9165059348,557.0,2741.0,50829.50631998539,27815.8265542768,10782.0,47479.47143922407,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
692,241.59,17544.309201557466,557.0,2741.0,49686.68241527348,24183.36091486937,10782.0,43658.85938083158,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
693,241.59,17352.569037605426,557.0,2741.0,48942.89296632842,21261.06727017627,10782.0,39792.31808419309,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
694,241.59,17291.2733375564,557.0,2741.0,48551.46234346746,20910.16042005816,10782.0,40252.34423232772,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
695,241.59,18098.1898757012,557.0,2741.0,49249.28794707696,25453.28379744745,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
696,241.59,19176.47562976783,557.0,2741.0,50105.89527043991,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
697,241.59,19528.0,557.0,2741.0,50676.55343545235,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
698,241.59,19528.0,557.0,2741.0,51006.93835939146,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
699,241.59,19379.58457435363,557.0,2741.0,50761.83752469654,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
700,241.59,19001.684054886213,557.0,2741.0,50099.46653451768,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
701,241.59,18572.724257617858,557.0,2741.0,49172.52288707805,32709.18721081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
702,241.59,17980.578323785965,557.0,2741.0,48056.35035449274,30332.58659375283,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
703,241.59,17423.20805870213,553.5765416866018,2741.0,46852.06195861012,27082.312073869,10782.0,48579.13351691977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
704,241.59,16899.128581971356,544.8394108533276,2741.0,45689.02301535231,23793.176653060986,10782.0,45820.01056639593,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
705,241.59,16547.795681575397,543.8961215657082,2741.0,44766.65451419325,20899.649355478905,10782.0,42925.13926740521,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
706,241.59,16948.706184646417,557.0,2741.0,44781.8638922192,21379.087647460987,10782.0,46779.87744464045,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
707,241.59,19226.43519575209,557.0,2741.0,53381.81422923208,32484.760423542808,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
708,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
709,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
710,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
711,241.59,19462.52857435364,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
712,241.59,19212.963952706323,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
713,241.59,18744.52832027768,557.0,2741.0,53952.23927120928,32786.94721081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
714,241.59,18251.008440827256,557.0,2741.0,53253.75632692442,30722.405303025964,10782.0,50155.65580183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
715,241.59,17663.530394130736,556.2549416866018,2741.0,52304.518333585416,27809.693069104625,10782.0,47184.84633583683,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
716,241.59,17175.15961986102,555.2485284198475,2741.0,51445.27897977137,24698.3598207882,10782.0,44432.46567521657,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
717,241.59,16654.61231338312,557.0,2741.0,50655.85373366832,21749.45438719122,10782.0,41914.68004517325,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
718,241.59,16487.765068441768,557.0,2741.0,50065.41250102395,20839.961480005,10782.0,40146.73415962841,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
719,241.59,16325.968661613231,557.0,2741.0,49706.5260811291,22700.866776384613,10782.0,40411.04850623906,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
720,241.59,19528.0,557.0,2741.0,50860.11334189367,32535.898954832744,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
721,241.59,19528.0,557.0,2741.0,52224.1102315135,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
722,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
723,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
724,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
725,241.59,19525.25682033131,557.0,2741.0,53988.527271209285,33849.66721081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
726,241.59,19297.491142175222,557.0,2741.0,53222.998963379,32013.52310535445,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
727,241.59,18924.54226166681,557.0,2741.0,52228.30628881541,29443.882281101072,10782.0,48000.59911691977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
728,241.59,18632.771644065484,557.0,2741.0,51156.73815098895,26458.15019163725,10782.0,44518.95736936334,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
